date,1. open,2. high,3. low,4. close,5. volume,increase_decrease,up_down,movement(%),MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,RSI,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV,sentiment_avg_30,"coun_neg, 30","coun_neu, 30","coun_pos, 30",sentiment_avg_60,"coun_neg, 60","coun_neu, 60","coun_pos, 60",sentiment_avg_120,"coun_neg, 120","coun_neu, 120","coun_pos, 120",sentiment_night_before_avg,"count_neg, night_before","count_neu, night_before","count_pos, night_before",sentiment_morning_avg,"count_neg, morning","count_neu, morning","count_pos, morning",day,day compound avg,day positive avg,day negative avg,day neutral avg,two day neutral avg,two day positive avg,two day negative avg,two day compound avg,two day wired compound avg,two day nbc-news compound avg,two day abc-news compound avg,two day reuters compound avg,two day business-insider compound avg,two day the-new-york-times compound avg,two day techcrunch compound avg,two day wired neg avg,two day nbc-news neg avg,two day abc-news neg avg,two day reuters neg avg,two day business-insider neg avg,two day the-new-york-times neg avg,two day techcrunch neg avg,two day wired pos avg,two day nbc-news pos avg,two day abc-news pos avg,two day reuters pos avg,two day business-insider pos avg,two day the-new-york-times pos avg,two day techcrunch pos avg,two day wired neu avg,two day nbc-news neu avg,two day abc-news neu avg,two day reuters neu avg,two day business-insider neu avg,two day the-new-york-times neu avg,two day techcrunch neu avg,one day wired compound avg,one day nbc-news compound avg,one day abc-news compound avg,one day reuters compound avg,one day business-insider compound avg,one day the-new-york-times compound avg,one day techcrunch compound avg,one day wired neg avg,one day nbc-news neg avg,one day abc-news neg avg,one day reuters neg avg,one day business-insider neg avg,one day the-new-york-times neg avg,one day techcrunch neg avg,one day wired pos avg,one day nbc-news pos avg,one day abc-news pos avg,one day reuters pos avg,one day business-insider pos avg,one day the-new-york-times pos avg,one day techcrunch pos avg,one day wired neu avg,one day nbc-news neu avg,one day abc-news neu avg,one day reuters neu avg,one day business-insider neu avg,one day the-new-york-times neu avg,one day techcrunch neu avg,company
2018-08-28 11:00:00,363.13,363.82,362.47,363.2569,678629,0.1268999999999778,1,0.03,-1.2588,2.6198,3.8786,37.7914,40.7269,41.4922,30.573,-71.0586,25.0,25.0,363.1593,363.4849,362.8336,5657320.6303,-1888488.0,,,,,,,,,,,,,,,,,,,,,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555564,0.8182222222222223,0.993,,,-0.25,0.966175,0.9989,0.8787,0.063,,,0.040999999999999995,0.015,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.11599999999999999,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8692500000000001,0.863,0.8915,0.9963,,,-0.25,0.868375,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.04675,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.12335,0.084,0.0835,0.857,,,0.9229999999999999,0.8300000000000001,0.863,0.8915,Netflix
2018-08-28 11:30:00,361.31,362.69,361.17,361.99,193801,0.6800000000000068,1,0.19,-1.2851,2.2722,3.5573,32.1084,36.4494,28.2752,28.6076,-133.3333,0.0,0.0,362.8242,363.8217,361.8267,5672616.3062,-2082289.0,,,,,,,,,,,,,,,,,,,,,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555564,0.8182222222222223,0.993,,,-0.25,0.966175,0.9989,0.8787,0.063,,,0.040999999999999995,0.015,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.11599999999999999,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8692500000000001,0.863,0.8915,0.9963,,,-0.25,0.868375,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.04675,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.12335,0.084,0.0835,0.857,,,0.9229999999999999,0.8300000000000001,0.863,0.8915,Netflix
2018-08-28 12:00:00,361.8948,363.8,361.69,363.35,315047,1.4552000000000476,1,0.4,-1.1798,2.0825,3.2623,38.5482,36.1493,50.7363,24.9302,7.2039,25.0,75.0,362.9367,364.039,361.8344,5853287.6044,-1767242.0,,,,,,,,,,,,,,,,,,,,,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555564,0.8182222222222223,0.993,,,-0.25,0.966175,0.9989,0.8787,0.063,,,0.040999999999999995,0.015,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.11599999999999999,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8692500000000001,0.863,0.8915,0.9963,,,-0.25,0.868375,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.04675,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.12335,0.084,0.0835,0.857,,,0.9229999999999999,0.8300000000000001,0.863,0.8915,Netflix
2018-08-28 12:30:00,363.4,363.93,362.811,363.18,221975,-0.21999999999997044,0,-0.06,-1.0926,1.8966,2.9892,43.026,37.8942,48.2194,23.1303,68.4901,0.0,50.0,362.9442,364.0526,361.8358,5777705.804,-1989217.0,,,,,,,,,,,,,,,,,,,,,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555564,0.8182222222222223,0.993,,,-0.25,0.966175,0.9989,0.8787,0.063,,,0.040999999999999995,0.015,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.11599999999999999,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8692500000000001,0.863,0.8915,0.9963,,,-0.25,0.868375,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.04675,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.12335,0.084,0.0835,0.857,,,0.9229999999999999,0.8300000000000001,0.863,0.8915,Netflix
2018-08-28 13:00:00,363.35,363.61,362.53,362.8,191847,-0.5500000000000114,0,-0.15,-1.0322,1.699,2.7312,55.7752,45.7832,42.0089,18.4338,29.0144,75.0,25.0,362.83,363.8785,361.7815,5681779.5935,-2181064.0,,,,,,,,,,,,,,,,,,,,,2018-08-28,0.9989,0.084,0.052000000000000005,0.863,0.8753333333333333,0.09511111111111112,0.029555555555555564,0.8182222222222223,0.993,,,-0.25,0.966175,0.9989,0.8787,0.063,,,0.040999999999999995,0.015,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.11599999999999999,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8692500000000001,0.863,0.8915,0.9963,,,-0.25,0.868375,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.04675,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.12335,0.084,0.0835,0.857,,,0.9229999999999999,0.8300000000000001,0.863,0.8915,Netflix
2018-08-28 13:30:00,362.7238,365.87,362.6,365.7,379805,2.9762000000000057,1,0.81,-0.78,1.7562,2.5362,69.1261,55.9758,74.9017,28.0499,133.3333,100.0,0.0,363.7575,366.0356,361.4794,6022098.0026,-1801259.0,,,,,,,,,,,,,,,,,,,,,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,0.993,,,-0.25,0.94014,0.9989,0.8787,0.063,,,0.040999999999999995,0.0186,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.1096,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8720000000000001,0.863,0.8915,0.9963,,,-0.25,0.836,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.033,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.084,0.084,0.0835,0.857,,,0.9229999999999999,0.883,0.863,0.8915,Netflix
2018-08-28 14:00:00,365.86,366.94,365.6539,366.5404,696231,0.6803999999999633,1,0.19,-0.5505,1.848,2.3985,82.6098,69.1704,79.4135,38.0369,112.4944,100.0,0.0,364.5551,367.7525,361.3577,6285685.4455,-1105028.0,,,,,,,,,,,,,,,,,,,,,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,0.993,,,-0.25,0.94014,0.9989,0.8787,0.063,,,0.040999999999999995,0.0186,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.1096,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8720000000000001,0.863,0.8915,0.9963,,,-0.25,0.836,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.033,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.084,0.084,0.0835,0.857,,,0.9229999999999999,0.883,0.863,0.8915,Netflix
2018-08-28 14:30:00,366.59,367.5099,366.1,366.94,515675,0.35000000000002274,1,0.1,-0.3742,1.9307,2.305,92.4427,81.3929,81.5196,46.764,78.0545,100.0,25.0,365.4951,368.7333,362.2569,6384480.6448,-589353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886339684625496,271.0,514.0,737.0,0.22439090909090909,6.0,28.0,32.0,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,0.993,,,-0.25,0.94014,0.9989,0.8787,0.063,,,0.040999999999999995,0.0186,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.1096,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8720000000000001,0.863,0.8915,0.9963,,,-0.25,0.836,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.033,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.084,0.084,0.0835,0.857,,,0.9229999999999999,0.883,0.863,0.8915,Netflix
2018-08-28 15:00:00,366.905,369.19,366.3306,368.41,825122,1.5050000000000523,1,0.41,-0.1713,2.0908,2.2621,89.7444,88.2657,87.6946,55.8659,106.999,100.0,0.0,366.8976,368.86,364.9352,6759443.2332,235769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886339684625496,271.0,514.0,737.0,0.22439090909090909,6.0,28.0,32.0,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,0.993,,,-0.25,0.94014,0.9989,0.8787,0.063,,,0.040999999999999995,0.0186,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.1096,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8720000000000001,0.863,0.8915,0.9963,,,-0.25,0.836,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.033,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.084,0.084,0.0835,0.857,,,0.9229999999999999,0.883,0.863,0.8915,Netflix
2018-08-28 15:30:00,368.48,369.99,367.76,368.3958,1248799,-0.08420000000000982,0,-0.02,-0.0567,2.1913,2.248,85.0908,89.0927,87.3191,63.5066,95.0881,100.0,0.0,367.5716,369.2581,365.885,6222749.5087,-1013030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886339684625496,271.0,514.0,737.0,0.22439090909090909,6.0,28.0,32.0,2018-08-28,0.91745,0.084,0.0425,0.873,0.8761000000000001,0.094,0.0299,0.82,0.993,,,-0.25,0.94014,0.9989,0.8787,0.063,,,0.040999999999999995,0.0186,0.052000000000000005,0.025,0.105,,,0.036000000000000004,0.1096,0.084,0.0835,0.8320000000000001,,,0.9229999999999999,0.8720000000000001,0.863,0.8915,0.9963,,,-0.25,0.836,0.9989,0.8787,0.035500000000000004,,,0.040999999999999995,0.033,0.052000000000000005,0.025,0.1075,,,0.036000000000000004,0.084,0.084,0.0835,0.857,,,0.9229999999999999,0.883,0.863,0.8915,Netflix
2018-08-29 09:30:00,367.19,367.52,363.6601,364.92,1473162,-2.269999999999982,0,-0.62,-0.2242,1.9678,2.1919,62.2068,79.014,36.4051,52.562,-110.8561,75.0,100.0,367.1665,370.0222,364.3107,5711304.971,-2486192.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 10:00:00,364.7086,365.7558,363.0,365.74,976831,1.0314000000000192,1,0.28,-0.285,1.8356,2.1207,45.8436,64.3804,46.2611,46.5395,-77.6473,50.0,100.0,366.8665,369.9936,363.7393,6676929.1655,-1509361.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 10:30:00,365.59,368.36,365.5547,367.05,1014070,1.4600000000000364,1,0.4,-0.244,1.8157,2.0597,39.0143,49.0216,59.5988,39.4858,24.8358,25.0,75.0,366.5265,369.1661,363.8868,6743913.1199,-495291.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 11:00:00,367.19,367.19,365.62,366.16,435315,-1.0299999999999727,0,-0.28,-0.281,1.7084,1.9894,47.4487,44.1022,48.6591,34.1956,38.1881,0.0,50.0,365.9675,367.503,364.432,6608053.8182,-930606.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 11:30:00,366.015,366.66,365.0201,366.66,420651,0.6450000000000387,1,0.18,-0.2758,1.6447,1.9205,57.1437,47.8689,54.865,26.3881,5.319,50.0,25.0,366.4025,367.3941,365.4109,7028704.8182,-509955.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 12:00:00,366.6,368.15,366.5046,367.58,406137,0.9799999999999612,1,0.27,-0.2168,1.6495,1.8663,66.313,56.9685,65.1883,27.8256,95.4186,25.0,0.0,366.8625,367.9039,365.8211,7153447.5425,-103818.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 12:30:00,367.5466,369.84,366.77,369.27,582902,1.7233999999999696,1,0.47,-0.0776,1.7692,1.8469,80.6351,68.0306,77.6879,34.2065,111.6529,100.0,50.0,367.4175,369.7867,365.0483,7519895.0692,479084.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 13:00:00,369.001,369.48,367.6382,367.83,410141,-1.1709999999999925,0,-0.32,-0.0951,1.7280000000000002,1.8231,77.3064,74.7515,55.1789,38.9921,54.5503,75.0,25.0,367.835,369.7071,365.9629,7195163.8666,68943.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.8838502976190478,0.11195436507936507,0.04511507936507937,0.8429335317460317,0.88125,0.08325,0.035250000000000004,0.9343,0.9963,,0.9935,-0.25,0.8724000000000001,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.025,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.07900000000000001,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8959999999999999,0.863,0.8915,0.9963,,0.9935,-0.25,0.8690458333333333,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.043125,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.11595833333333334,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.8410000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 13:30:00,367.99,368.4299,367.7,368.2756,261897,0.2855999999999881,1,0.08,-0.0892,1.7116,1.8008,71.3381,76.4265,59.965,42.5813,2.4037,50.0,0.0,368.2389,369.5296,366.9482,7346331.9932,330840.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.9995,0.242,0.059000000000000004,0.6990000000000001,0.8448,0.115,0.04,0.94734,0.9963,,0.9935,-0.25,0.9147666666666666,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.036333333333333336,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.13333333333333333,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8303333333333334,0.863,0.8915,0.9963,,0.9935,-0.25,0.9995,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.059000000000000004,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.242,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.6990000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 14:00:00,368.47,368.93,367.0894,367.17,277116,-1.3000000000000114,0,-0.35,-0.1678,1.591,1.7588,48.5968,65.7471,44.3122,37.1777,-116.8171,25.0,0.0,368.1364,369.6636,366.6092,7093494.0254,53724.0,,,,,,,,,,,,,,,,,,,,,2018-08-29,0.9995,0.242,0.059000000000000004,0.6990000000000001,0.8448,0.115,0.04,0.94734,0.9963,,0.9935,-0.25,0.9147666666666666,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.036333333333333336,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.13333333333333333,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8303333333333334,0.863,0.8915,0.9963,,0.9935,-0.25,0.9995,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.059000000000000004,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.242,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.6990000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 14:30:00,367.14,368.16,366.75,367.95,298729,0.8100000000000023,1,0.22,-0.1746,1.5406,1.7152,42.1094,54.0148,55.2904,29.033,-79.9574,0.0,100.0,367.8064,368.6103,367.0025,7303243.7709,352453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19500178053830225,381.0,860.0,1174.0,0.10312345679012347,17.0,29.0,35.0,2018-08-29,0.9995,0.242,0.059000000000000004,0.6990000000000001,0.8448,0.115,0.04,0.94734,0.9963,,0.9935,-0.25,0.9147666666666666,0.9989,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.036333333333333336,0.052000000000000005,0.025,0.1075,,0.091,0.036000000000000004,0.13333333333333333,0.084,0.0835,0.857,,0.87,0.9229999999999999,0.8303333333333334,0.863,0.8915,0.9963,,0.9935,-0.25,0.9995,0.9939166666666668,0.8787,0.035500000000000004,,0.039,0.040999999999999995,0.059000000000000004,0.043833333333333335,0.025,0.1075,,0.091,0.036000000000000004,0.242,0.095,0.0835,0.857,,0.87,0.9229999999999999,0.6990000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 15:00:00,368.0,368.73,367.7536,368.1305,302832,0.13049999999998366,1,0.04,-0.1738,1.4980000000000002,1.6718,36.4509,42.3857,57.8538,28.4708,76.0302,0.0,75.0,367.8815,368.7349,367.0282,7234196.7499,655285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19500178053830225,381.0,860.0,1174.0,0.10312345679012347,17.0,29.0,35.0,2018-08-29,0.95665,0.16899999999999998,0.066,0.7645,0.8423333333333334,0.1118333333333333,0.045500000000000006,0.94175,0.9963,,0.95365,-0.25,0.9147666666666666,0.9989,0.8787,0.035500000000000004,,0.055999999999999994,0.040999999999999995,0.036333333333333336,0.052000000000000005,0.025,0.1075,,0.0935,0.036000000000000004,0.13333333333333333,0.084,0.0835,0.857,,0.85,0.9229999999999999,0.8303333333333334,0.863,0.8915,0.9963,,0.9138,-0.25,0.9995,0.9939166666666668,0.8787,0.035500000000000004,,0.073,0.040999999999999995,0.059000000000000004,0.043833333333333335,0.025,0.1075,,0.096,0.036000000000000004,0.242,0.095,0.0835,0.857,,0.83,0.9229999999999999,0.6990000000000001,0.8608333333333333,0.8915,Netflix
2018-08-29 15:30:00,368.13,368.78,367.81,368.07,698713,-0.060000000000002274,0,-0.02,-0.1832,1.4427,1.626,49.9846,42.8483,56.4086,28.5337,68.5645,25.0,50.0,367.8301,368.6034,367.0569,6910065.1405,-43428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19500178053830225,381.0,860.0,1174.0,0.10312345679012347,17.0,29.0,35.0,2018-08-29,0.95665,0.16899999999999998,0.066,0.7645,0.8423333333333334,0.1118333333333333,0.045500000000000006,0.94175,0.9963,,0.95365,-0.25,0.9147666666666666,0.9989,0.8787,0.035500000000000004,,0.055999999999999994,0.040999999999999995,0.036333333333333336,0.052000000000000005,0.025,0.1075,,0.0935,0.036000000000000004,0.13333333333333333,0.084,0.0835,0.857,,0.85,0.9229999999999999,0.8303333333333334,0.863,0.8915,0.9963,,0.9138,-0.25,0.9995,0.9939166666666668,0.8787,0.035500000000000004,,0.073,0.040999999999999995,0.059000000000000004,0.043833333333333335,0.025,0.1075,,0.096,0.036000000000000004,0.242,0.095,0.0835,0.857,,0.83,0.9229999999999999,0.6990000000000001,0.8608333333333333,0.8915,Netflix
