,1. open,2. high,3. low,4. close,5. volume,increase_decrease,up_down,movement(%),MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,RSI,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV,sentiment_avg_30,"coun_neg, 30","coun_neu, 30","coun_pos, 30",sentiment_avg_60,"coun_neg, 60","coun_neu, 60","coun_pos, 60",sentiment_avg_120,"coun_neg, 120","coun_neu, 120","coun_pos, 120",sentiment_night_before_avg,"count_neg, night_before","count_neu, night_before","count_pos, night_before",sentiment_morning_avg,"count_neg, morning","count_neu, morning","count_pos, morning",day,day compound avg,day positive avg,day negative avg,day neutral avg,two day neutral avg,two day positive avg,two day negative avg,two day compound avg,two day wired compound avg,two day nbc-news compound avg,two day abc-news compound avg,two day reuters compound avg,two day business-insider compound avg,two day the-new-york-times compound avg,two day techcrunch compound avg,two day wired neg avg,two day nbc-news neg avg,two day abc-news neg avg,two day reuters neg avg,two day business-insider neg avg,two day the-new-york-times neg avg,two day techcrunch neg avg,two day wired pos avg,two day nbc-news pos avg,two day abc-news pos avg,two day reuters pos avg,two day business-insider pos avg,two day the-new-york-times pos avg,two day techcrunch pos avg,two day wired neu avg,two day nbc-news neu avg,two day abc-news neu avg,two day reuters neu avg,two day business-insider neu avg,two day the-new-york-times neu avg,two day techcrunch neu avg,one day wired compound avg,one day nbc-news compound avg,one day abc-news compound avg,one day reuters compound avg,one day business-insider compound avg,one day the-new-york-times compound avg,one day techcrunch compound avg,one day wired neg avg,one day nbc-news neg avg,one day abc-news neg avg,one day reuters neg avg,one day business-insider neg avg,one day the-new-york-times neg avg,one day techcrunch neg avg,one day wired pos avg,one day nbc-news pos avg,one day abc-news pos avg,one day reuters pos avg,one day business-insider pos avg,one day the-new-york-times pos avg,one day techcrunch pos avg,one day wired neu avg,one day nbc-news neu avg,one day abc-news neu avg,one day reuters neu avg,one day business-insider neu avg,one day the-new-york-times neu avg,one day techcrunch neu avg,company
2018-08-29 11:00:00,221.36,221.97,221.1588,221.97,1589328,0.6099999999999852,1,0.27,0.1058,0.9112,0.8053,95.7801,83.0519,91.1221,45.0657,101.5245,100.0,0.0,221.1262,222.3322,219.9203,44098064.5244,105574907.0,0.09024736842105263,4.0,9.0,6.0,-0.09272187500000002,6.5,5.499999999999999,4.0,0.0553060139120452,5.2265625,9.645833333333332,8.5625,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 11:30:00,221.96,222.24,221.63,222.15,1958457,0.18999999999999773,1,0.09,0.1406,0.9811,0.8405,97.6241,93.1877,92.1667,52.0053,87.3836,100.0,0.0,221.5637,222.6634,220.4641,45478542.2918,107533364.0,0.060826666666666675,3.0,6.0,6.0,-0.004604440789473696,5.0,8.0,4.5,-0.0132994547019675,5.8125,7.666666666666666,5.75,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 12:00:00,222.18,222.21,221.94,222.07,1303100,-0.11000000000001364,0,-0.05,0.1423,1.0184,0.8761,96.137,96.5137,86.1599,57.21,73.9706,75.0,0.0,221.895,222.4919,221.2981,45430306.6031,106230264.0,0.15814583333333332,6.0,7.0,11.0,0.07553701754385964,3.5,7.5,6.0,-0.008592428728070185,5.0,6.5,5.0,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 12:30:00,222.07,222.09,221.61,221.77,1344782,-0.2999999999999829,0,-0.14,0.1088,1.012,0.9033,86.4663,93.4091,64.9809,49.2733,-37.0515,50.0,0.0,221.99,222.2743,221.7058,44982074.4348,104885482.0,0.08001200000000003,4.0,10.0,11.0,0.10948624999999998,4.5,6.5,8.5,0.05244090460526315,4.75,7.25,6.5,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 13:00:00,221.76,222.06,221.61,221.97,971143,0.210000000000008,1,0.09,0.0866,1.0115,0.9249,79.2137,87.2723,71.2603,43.3208,-46.6082,25.0,0.0,221.99,222.2743,221.7058,45564773.4071,105856625.0,0.048011111111111116,5.0,15.0,7.0,0.11907891666666665,5.0,8.5,11.0,0.09730796710526317,4.25,8.0,8.5,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 13:30:00,221.96,222.18,221.93,222.09,1039330,0.12999999999999545,1,0.06,0.0673,1.0091,0.9417,74.0682,79.916,74.8658,41.6607,64.6275,0.0,75.0,221.975,222.2286,221.7214,45855816.2553,106895955.0,0.08583333333333333,6.0,14.0,13.0,0.06401155555555557,4.5,12.5,9.0,0.08674890277777778,4.5,9.5,8.75,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 14:00:00,222.09,222.53,222.07,222.45,1448120,0.3599999999999852,1,0.16,0.0661,1.0244,0.9583,80.8403,78.0407,83.2642,46.2599,119.6279,100.0,50.0,222.07,222.5648,221.5752,46800221.4569,108344075.0,0.09682857142857144,7.0,11.0,17.0,0.06692222222222223,5.5,14.5,10.0,0.09300056944444443,5.25,11.5,10.5,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 14:30:00,222.4425,222.8,222.4,222.75,1612702,0.3075000000000045,1,0.14,0.0723,1.0487,0.9763,87.7638,80.8908,87.7955,52.4576,104.6409,100.0,25.0,222.315,222.9291,221.7009,48009732.5761,109956777.0,-0.0019914285714285615,9.0,17.0,9.0,0.09133095238095236,6.5,12.5,15.0,0.07767125396825396,5.5,12.5,12.0,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 15:00:00,222.75,223.11,222.735,223.025,1843200,0.2750000000000057,1,0.12,0.0811,1.0777,0.9966,93.8117,87.4719,90.8299,59.2513,101.0269,100.0,0.0,222.5787,223.2744,221.8831,49017282.5748,111799977.0,0.006802702702702687,10.0,15.0,12.0,0.04741857142857143,8.0,14.0,13.0,0.05717039682539681,6.75,14.25,11.5,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
2018-08-29 15:30:00,223.02,223.49,222.78,223.01,3270573,-0.010000000000019328,0,-0.0,0.0723,1.0869,1.0147,86.4538,89.3431,89.2167,66.0084,84.0214,100.0,0.0,222.8087,223.2772,222.3403,47865612.969,108529404.0,0.06471034482758621,8.0,13.0,8.0,0.002405637065637053,9.5,16.0,10.5,0.0553060139120452,5.2265625,9.645833333333332,8.5625,0.0988981900452488,149,247,267,0.13611999999999982,86,147,182,2018-08-29,0.9746,0.198,0.066,0.735,0.8330000000000001,0.08685714285714287,0.07999999999999999,-0.4137857142857143,0.06674999999999998,0.9543,0.9746,-0.9918666666666668,0.032399999999999984,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.10533333333333332,0.049,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04566666666666667,0.1025,0.068,0.113,0.8265,0.775,0.735,0.8489999999999999,0.8485,0.852,0.8635,0.06674999999999998,0.9543,0.9746,-0.3268888888888889,0.7426833333333334,-0.9603,0.99385,0.07400000000000001,0.106,0.066,0.07366666666666667,0.02208333333333333,0.08,0.024,0.0985,0.11900000000000001,0.198,0.04766666666666666,0.08995833333333332,0.068,0.113,0.8265,0.775,0.735,0.8784444444444444,0.8879583333333333,0.852,0.8635,Apple
